unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,lat2,lon2
13782771,JJ190501,2025-03-21,033Xx W Montrose Ave,502R,Other Offense,Vehicle Title / Registration Offense,Street,True,False,1724,17,33,16,26,1153371.0,1929047.0,2025,2025-03-29,41.961151213,-87.711515999,41.961151213,-87.711515999
13782719,JJ190473,2025-03-21,055Xx S Wentworth Ave,0420,Battery,Aggravated - Knife / Cutting Instrument,Street,False,False,225,2,20,68,04B,1175904.0,1868322.0,2025,2025-03-29,41.794039603,-87.630501466,41.794039603,-87.630501466
13782960,JJ190759,2025-03-21,056Xx N Cumberland Ave,1320,Criminal Damage,To Vehicle,Parking Lot / Garage (Non Residential),False,False,1614,16,41,10,14,1119313.0,1936269.0,2025,2025-03-29,41.981579153,-87.836580014,41.981579153,-87.836580014
13782713,JJ190468,2025-03-21,085Xx S Muskegon Ave,141B,Weapons Violation,Unlawful Use - Other Firearm,Street,False,False,423,4,10,46,15,1196633.0,1848996.0,2025,2025-03-29,41.740517586,-87.555131867,41.740517586,-87.555131867
13782710,JJ190460,2025-03-21,007Xx N Lawndale Ave,2027,Narcotics,Possess - Crack,Alley,True,False,1112,11,27,23,18,1151585.0,1904728.0,2025,2025-03-29,41.894453197,-87.718723215,41.894453197,-87.718723215
13783376,JJ191077,2025-03-21,025Xx W Augusta Blvd,0460,Battery,Simple,Apartment,False,False,1211,12,36,24,08B,1159238.0,1906566.0,2025,2025-03-29,41.899342952,-87.690565361,41.899342952,-87.690565361
13783407,JJ190498,2025-03-21,070Xx W Higgins Ave,0460,Battery,Simple,Bar Or Tavern,False,False,1613,16,41,10,08B,1128522.0,1935819.0,2025,2025-03-29,41.980192758,-87.802721495,41.980192758,-87.802721495
13783688,JJ190470,2025-03-21,045Xx S Calumet Ave,4387,Other Offense,Violate Order Of Protection,Alley,False,False,215,2,3,38,26,1179193.0,1875008.0,2025,2025-03-29,41.812312158,-87.618236995,41.812312158,-87.618236995
13782779,JJ190497,2025-03-21,023Xx W Jackson Blvd,143A,Weapons Violation,Unlawful Possession - Handgun,Driveway - Residential,True,False,1225,12,27,28,15,1160842.0,1898642.0,2025,2025-03-29,41.877565688,-87.684893829,41.877565688,-87.684893829
13782790,JJ190475,2025-03-21,036Xx W Grenshaw St,031A,Robbery,Armed - Handgun,Street,False,False,1133,11,24,29,03,1152357.0,1894798.0,2025,2025-03-29,41.867189016,-87.716150141,41.867189016,-87.716150141
13782889,JJ190513,2025-03-21,044Xx S Sawyer Ave,0486,Battery,Domestic Battery Simple,Apartment,False,True,821,8,12,58,08B,1155438.0,1874970.0,2025,2025-03-29,41.812717267,-87.705371491,41.812717267,-87.705371491
13782832,JJ190532,2025-03-21,022Xx S Michigan Ave,0470,Public Peace Violation,Reckless Conduct,Street,True,False,131,1,3,33,24,1177560.0,1889522.0,2025,2025-03-29,41.852176839,-87.623787044,41.852176839,-87.623787044
13783043,JJ190867,2025-03-21,034Xx N Paulina St,0820,Theft,$500 And Under,Restaurant,False,False,1922,19,47,6,06,1164380.0,1922814.0,2025,2025-03-29,41.94382121,-87.671218121,41.94382121,-87.671218121
13791436,JJ200800,2025-03-21,047Xx W 47Th St,4387,Other Offense,Violate Order Of Protection,Apartment,False,True,815,8,22,56,26,1145708.0,1873053.0,2025,2025-04-02,41.807646291,-87.741110208,41.807646291,-87.741110208
13782750,JJ190489,2025-03-21,008Xx W Fulton Market,0460,Battery,Simple,Restaurant,True,False,1214,12,27,28,08B,1170550.0,1902074.0,2025,2025-03-29,41.886776535,-87.649148327,41.886776535,-87.649148327
13782839,JJ190554,2025-03-21,022Xx S Halsted St,0460,Battery,Simple,Other (Specify),False,False,1235,12,25,31,08B,1171375.0,1889530.0,2025,2025-03-29,41.852336791,-87.646487314,41.852336791,-87.646487314
13783266,JJ191032,2025-03-21,080Xx S St Lawrence Ave,0910,Motor Vehicle Theft,Automobile,Street,False,False,631,6,6,44,07,1181632.0,1851769.0,2025,2025-03-29,41.74848611,-87.610007877,41.74848611,-87.610007877
13783257,JJ190923,2025-03-21,082Xx S Maryland Ave,1310,Criminal Damage,To Property,Apartment,False,False,631,6,8,44,14,1183341.0,1850446.0,2025,2025-03-29,41.744816062,-87.603786672,41.744816062,-87.603786672
13782812,JJ190575,2025-03-21,050Xx S Archer Ave,051A,Assault,Aggravated - Handgun,Residence - Porch / Hallway,False,True,815,8,14,57,04A,1150065.0,1870814.0,2025,2025-03-29,41.801418647,-87.725187824,41.801418647,-87.725187824
13782815,JJ190542,2025-03-21,050Xx S Archer Ave,1310,Criminal Damage,To Property,Residence - Porch / Hallway,False,True,815,8,14,57,14,1150065.0,1870814.0,2025,2025-03-29,41.801418647,-87.725187824,41.801418647,-87.725187824
13782808,JJ190479,2025-03-21,087Xx S Morgan St,0488,Battery,Aggravated Domestic Battery - Handgun,Residence,False,True,2222,22,21,71,04B,1171174.0,1846840.0,2025,2025-03-29,41.735195126,-87.648473261,41.735195126,-87.648473261
13782824,JJ190550,2025-03-21,036Xx N Recreation Dr,0810,Theft,Over $500,Park Property,False,False,1925,19,46,6,06,1172031.0,1924865.0,2025,2025-03-29,41.949283608,-87.643036076,41.949283608,-87.643036076
13782905,JJ190527,2025-03-21,085Xx S Oglesby Ave,1310,Criminal Damage,To Property,Residence,False,False,412,4,8,46,14,1193321.0,1848725.0,2025,2025-03-29,41.739855484,-87.56727529,41.739855484,-87.56727529
13789254,JJ198121,2025-03-21,0Xx W Terminal St,0810,Theft,Over $500,Aircraft,False,False,1651,16,41,76,06,1100317.0,1935229.0,2025,2025-03-30,41.979006297,-87.906463155,41.979006297,-87.906463155
13783426,JJ190500,2025-03-21,031Xx S Ashland Ave,0560,Assault,Simple,Parking Lot / Garage (Non Residential),False,False,912,9,12,59,08A,1166183.0,1883676.0,2025,2025-03-29,41.836385231,-87.66571041,41.836385231,-87.66571041
13782721,JJ190469,2025-03-21,079Xx S Lafayette Ave,5111,Other Offense,Gun Offender - Annual Registration,Street,True,False,623,6,17,44,26,1177319.0,1852298.0,2025,2025-03-29,41.750036156,-87.625796169,41.750036156,-87.625796169
13782778,JJ190531,2025-03-21,070Xx W Higgins Ave,0470,Public Peace Violation,Reckless Conduct,Restaurant,True,False,1613,16,41,10,24,1128522.0,1935819.0,2025,2025-03-29,41.980192758,-87.802721495,41.980192758,-87.802721495
13782863,JJ190521,2025-03-21,052Xx S Marshfield Ave,031A,Robbery,Armed - Handgun,Alley,False,False,932,9,16,61,03,1166230.0,1869987.0,2025,2025-03-29,41.798820119,-87.66592809,41.798820119,-87.66592809
13782763,JJ190491,2025-03-21,015Xx N Western Ave,502P,Other Offense,False / Stolen / Altered Trp,Street,False,False,1424,14,1,24,26,1160130.0,1910169.0,2025,2025-03-29,41.909211484,-87.687189375,41.909211484,-87.687189375
13789013,JJ197886,2025-03-21,079Xx S Aberdeen St,0810,Theft,Over $500,Street,False,False,612,6,17,71,06,1170360.0,1852196.0,2025,2025-03-30,41.74991046,-87.651299905,41.74991046,-87.651299905
13782844,JJ190534,2025-03-21,073Xx S Wolcott Ave,0460,Battery,Simple,Residence,False,False,735,7,17,67,08B,1164961.0,1855915.0,2025,2025-03-29,41.760231662,-87.670979293,41.760231662,-87.670979293
13786155,JJ194609,2025-03-21,0Xx S Dearborn St,1110,Deceptive Practice,Bogus Check,Bank,False,False,112,1,34,32,11,1175945.0,1900240.0,2025,2025-03-29,41.881624191,-87.629391908,41.881624191,-87.629391908
13782764,JJ190540,2025-03-21,048Xx N Ridgeway Ave,1121,Deceptive Practice,Counterfeiting Document,Street,False,False,1712,17,33,14,10,1150513.0,1931997.0,2025,2025-03-29,41.969302646,-87.721946205,41.969302646,-87.721946205
13784458,JJ191808,2025-03-21,027Xx N Kilbourn Ave,1320,Criminal Damage,To Vehicle,Park Property,False,False,2521,25,31,20,14,1145923.0,1917640.0,2025,2025-03-29,41.929994465,-87.739189756,41.929994465,-87.739189756
13782848,JJ190523,2025-03-21,073Xx S Wolcott Ave,0486,Battery,Domestic Battery Simple,Residence,False,True,735,7,17,67,08B,1164961.0,1855915.0,2025,2025-03-29,41.760231662,-87.670979293,41.760231662,-87.670979293
13782735,JJ190504,2025-03-21,007Xx S Pulaski Rd,2018,Narcotics,Manufacture / Deliver - Synthetic Drugs,Street,True,False,1132,11,24,26,18,1149836.0,1896330.0,2025,2025-03-29,41.871442365,-87.725365328,41.871442365,-87.725365328
13784435,JJ191814,2025-03-21,047Xx N Cumberland Ave,0860,Theft,Retail Theft,Grocery Food Store,False,False,1614,16,38,76,06,1119318.0,1930490.0,2025,2025-03-29,41.965720818,-87.836684841,41.965720818,-87.836684841
13785402,JJ192941,2025-03-21,002Xx E Illinois St,0890,Theft,From Building,Restaurant,False,False,1834,18,2,8,06,1177878.0,1903661.0,2025,2025-03-29,41.890967862,-87.622189979,41.890967862,-87.622189979
13783117,JJ190986,2025-03-21,019Xx W Peterson Ave,1310,Criminal Damage,To Property,Tavern / Liquor Store,False,False,2413,24,40,2,14,1162090.0,1939875.0,2025,2025-03-29,41.990685591,-87.679156288,41.990685591,-87.679156288
13782800,JJ190563,2025-03-21,015Xx N Karlov Ave,0486,Battery,Domestic Battery Simple,Apartment,False,True,2534,25,36,23,08B,1148773.0,1909761.0,2025,2025-03-29,41.908319077,-87.728920707,41.908319077,-87.728920707
13783615,JJ191499,2025-03-21,011Xx N Monticello Ave,0820,Theft,$500 And Under,Street,False,False,1112,11,36,23,06,1151834.0,1907334.0,2025,2025-03-29,41.90159942,-87.71774003,41.90159942,-87.71774003
13782795,JJ190568,2025-03-21,067Xx S St Lawrence Ave,0486,Battery,Domestic Battery Simple,Apartment,False,True,321,3,6,42,08B,1181400.0,1860427.0,2025,2025-03-29,41.772249916,-87.610591448,41.772249916,-87.610591448
13788011,JJ196680,2025-03-21,014Xx E 72Nd St,0486,Battery,Domestic Battery Simple,Apartment,False,True,324,3,8,43,08B,1187113.0,1857544.0,2025,2025-03-29,41.764205057,-87.589740923,41.764205057,-87.589740923
13783070,JJ190816,2025-03-21,059Xx S Albany Ave,0910,Motor Vehicle Theft,Automobile,Street,False,False,824,8,14,66,07,1156729.0,1865182.0,2025,2025-03-29,41.785831669,-87.700900198,41.785831669,-87.700900198
13783668,JJ190559,2025-03-21,003Xx N Ashland Ave,1365,Criminal Trespass,To Residence,Residence,False,False,1215,12,27,28,26,1165667.0,1902638.0,2025,2025-03-29,41.888429628,-87.667063831,41.888429628,-87.667063831
13782817,JJ190535,2025-03-21,006Xx N Wabash Ave,1330,Criminal Trespass,To Land,Casino/Gambling Establishment,False,False,1834,18,42,8,26,1176631.0,1904280.0,2025,2025-03-29,41.892694698,-87.626750816,41.892694698,-87.626750816
13782881,JJ190569,2025-03-21,030Xx S Millard Ave,1310,Criminal Damage,To Property,Apartment,False,False,1032,10,22,30,14,1152521.0,1884065.0,2025,2025-03-29,41.837733146,-87.71583142,41.837733146,-87.71583142
13782875,JJ190665,2025-03-21,067Xx S Dr Martin Luther King Jr Dr,2020,Narcotics,Possess - Amphetamines,Street,True,False,322,3,6,69,18,1180086.0,1860166.0,2025,2025-03-29,41.771563906,-87.615416126,41.771563906,-87.615416126
13782939,JJ190551,2025-03-21,027Xx W 61St St,0330,Robbery,Aggravated,Sidewalk,False,False,825,8,16,66,03,1159236.0,1864091.0,2025,2025-03-29,41.782786843,-87.691738117,41.782786843,-87.691738117
13782823,JJ190536,2025-03-21,026Xx W Devon Ave,0460,Battery,Simple,Street,False,False,2413,24,50,2,08B,1157345.0,1942364.0,2025,2025-03-29,41.997613644,-87.696541438,41.997613644,-87.696541438
13782919,JJ190557,2025-03-21,014Xx N Ashland Ave,1320,Criminal Damage,To Vehicle,Street,False,False,1433,14,1,24,14,1165470.0,1909461.0,2025,2025-03-29,41.907156625,-87.66759285,41.907156625,-87.66759285
13782874,JJ190556,2025-03-21,068Xx S Union Ave,0430,Battery,Aggravated - Other Dangerous Weapon,Apartment,False,False,723,7,6,68,04B,1172916.0,1859614.0,2025,2025-03-29,41.770210385,-87.641715094,41.770210385,-87.641715094
13782806,JJ190578,2025-03-21,018Xx N Natoma Ave,0910,Motor Vehicle Theft,Automobile,Street,False,False,2513,25,29,25,07,1131794.0,1911506.0,2025,2025-03-29,41.913418946,-87.791253558,41.913418946,-87.791253558
13788264,JJ196291,2025-03-21,040Xx N Hermitage Ave,0820,Theft,$500 And Under,Residence,False,False,1912,19,47,6,06,1164075.0,1926854.0,2025,2025-03-29,41.954913629,-87.672224617,41.954913629,-87.672224617
13782868,JJ190588,2025-03-21,064Xx S Dr Martin Luther King Jr Dr,031A,Robbery,Armed - Handgun,Apartment,False,False,312,3,20,69,03,1180026.0,1862452.0,2025,2025-03-29,41.777838294,-87.615566126,41.777838294,-87.615566126
13782833,JJ190581,2025-03-21,098Xx S Halsted St,0560,Assault,Simple,Restaurant,False,False,2223,22,21,73,08A,1172709.0,1839753.0,2025,2025-03-29,41.715713748,-87.643057853,41.715713748,-87.643057853
13782959,JJ190758,2025-03-21,049Xx W Wabansia Ave,1320,Criminal Damage,To Vehicle,Street,False,False,2533,25,37,25,14,1143048.0,1910847.0,2025,2025-03-29,41.911407951,-87.749924589,41.911407951,-87.749924589
13782870,JJ190600,2025-03-21,016Xx W 61St St,1320,Criminal Damage,To Vehicle,Street,False,False,714,7,15,67,14,1166260.0,1864254.0,2025,2025-03-29,41.783087428,-87.665981271,41.783087428,-87.665981271
13783451,JJ191271,2025-03-22,082Xx S Racine Ave,0460,Battery,Simple,Residence,False,True,613,6,17,71,08B,1169759.0,1850060.0,2025,2025-03-29,41.744062037,-87.653564063,41.744062037,-87.653564063
13783237,JJ190805,2025-03-22,081Xx W Higgins Rd,1320,Criminal Damage,To Vehicle,Hotel / Motel,False,False,1614,16,41,10,14,1121360.0,1937643.0,2025,2025-03-29,41.985316737,-87.829021801,41.985316737,-87.829021801
13783324,JJ191189,2025-03-22,0Xx W Division St,1153,Deceptive Practice,Financial Identity Theft Over $ 300,Bar Or Tavern,False,False,1824,18,2,8,11,1175906.0,1908369.0,2025,2025-03-29,41.903931469,-87.629290187,41.903931469,-87.629290187
13782828,JJ190591,2025-03-22,118Xx S Longwood Dr,0460,Battery,Simple,Vehicle Non-Commercial,True,False,2212,22,19,75,08B,1164048.0,1825851.0,2025,2025-03-29,41.677750436,-87.675167814,41.677750436,-87.675167814
13783265,JJ190893,2025-03-22,015Xx N Milwaukee Ave,0710,Theft,Theft From Motor Vehicle,Alley,False,False,1424,14,1,24,06,1163182.0,1910269.0,2025,2025-03-29,41.909422255,-87.675974898,41.909422255,-87.675974898
13783487,JJ191402,2025-03-22,009Xx W 69Th St,1780,Offense Involving Children,Other Offense,Other (Specify),False,True,733,7,16,68,20,1171050.0,1859077.0,2025,2025-03-29,41.768777764,-87.648570738,41.768777764,-87.648570738
13783891,JJ191641,2025-03-22,064Xx W Belden Ave,0910,Motor Vehicle Theft,Automobile,Street,False,False,2512,25,36,19,07,1133287.0,1914591.0,2025,2025-03-29,41.921858538,-87.785696112,41.921858538,-87.785696112
13783333,JJ191094,2025-03-22,069Xx S Hermitage Ave,1153,Deceptive Practice,Financial Identity Theft Over $ 300,Residence,False,False,735,7,17,67,11,1165878.0,1858685.0,2025,2025-03-29,41.767813494,-87.667539882,41.767813494,-87.667539882
13783452,JJ191246,2025-03-22,024Xx E South Shore Dr,0710,Theft,Theft From Motor Vehicle,Street,False,False,334,3,7,43,06,1193632.0,1858368.0,2025,2025-03-29,41.766309046,-87.565820675,41.766309046,-87.565820675
13783898,JJ191617,2025-03-22,109Xx S Wood St,2826,Other Offense,Harassment By Electronic Means,Residence,False,False,2212,22,19,75,26,1166400.0,1832167.0,2025,2025-03-29,41.695033004,-87.666379697,41.695033004,-87.666379697
13783447,JJ191388,2025-03-22,076Xx S State St,1320,Criminal Damage,To Vehicle,Street,False,False,623,6,6,69,14,1177594.0,1854568.0,2025,2025-03-29,41.756259091,-87.624719943,41.756259091,-87.624719943
13785831,JJ194172,2025-03-22,026Xx S Calumet Ave,0820,Theft,$500 And Under,Residence,False,False,133,1,4,35,06,1178927.0,1886949.0,2025,2025-03-29,41.845085249,-87.618848403,41.845085249,-87.618848403
13787736,JJ196436,2025-03-22,019Xx N Lincoln Park West,0710,Theft,Theft From Motor Vehicle,Street,False,False,1814,18,43,7,06,1173951.0,1913119.0,2025,2025-03-29,41.917009501,-87.636329526,41.917009501,-87.636329526
13786181,JJ194714,2025-03-22,070Xx S Bennett Ave,0560,Assault,Simple,Residence,False,False,332,3,5,43,08A,1190091.0,1858709.0,2025,2025-03-29,41.76733075,-87.57878854,41.76733075,-87.57878854
13783185,JJ191040,2025-03-22,016Xx W Barry Ave,0810,Theft,Over $500,Bar Or Tavern,False,False,1931,19,32,6,06,1164749.0,1920642.0,2025,2025-03-29,41.937853298,-87.669923635,41.937853298,-87.669923635
13782801,JJ190564,2025-03-22,003Xx E 69Th St,0486,Battery,Domestic Battery Simple,Apartment,False,True,322,3,6,69,08B,1179338.0,1859330.0,2025,2025-03-29,41.769286936,-87.618183502,41.769286936,-87.618183502
13783572,JJ190829,2025-03-22,053Xx N Clark St,0890,Theft,From Building,Bar Or Tavern,False,False,2013,20,48,77,06,1165075.0,1935759.0,2025,2025-03-29,41.979328069,-87.668294354,41.979328069,-87.668294354
13784134,JJ192111,2025-03-22,001Xx W 108Th St,0560,Assault,Simple,Church / Synagogue / Place Of Worship,False,False,513,5,9,49,08A,1177434.0,1833343.0,2025,2025-03-29,41.69801856,-87.625945533,41.69801856,-87.625945533
13789488,JJ198460,2025-03-22,059Xx S Indiana Ave,0560,Assault,Simple,Apartment,False,True,232,2,20,40,08A,1178616.0,1865666.0,2025,2025-03-31,41.78669001,-87.620637517,41.78669001,-87.620637517
13783264,JJ191108,2025-03-22,036Xx W School St,0810,Theft,Over $500,Apartment,False,False,1732,17,30,21,06,1151699.0,1921703.0,2025,2025-03-29,41.94103187,-87.717857097,41.94103187,-87.717857097
13785762,JJ194196,2025-03-22,122Xx S Morgan St,0710,Theft,Theft From Motor Vehicle,Street,False,False,524,5,21,53,06,1171875.0,1823721.0,2025,2025-03-29,41.671737723,-87.646580508,41.671737723,-87.646580508
13783104,JJ190946,2025-03-22,065Xx S Talman Ave,0930,Motor Vehicle Theft,Theft / Recovery - Automobile,Street,False,False,831,8,16,66,07,1159832.0,1861262.0,2025,2025-03-29,41.775011444,-87.689630625,41.775011444,-87.689630625
13784265,JJ192319,2025-03-22,005Xx N Harding Ave,1320,Criminal Damage,To Vehicle,Street,False,False,1122,11,37,23,14,1149960.0,1903385.0,2025,2025-03-29,41.890799652,-87.724726389,41.890799652,-87.724726389
13783655,JJ191571,2025-03-22,081Xx S Paulina St,0910,Motor Vehicle Theft,Automobile,Street,False,False,614,6,17,71,07,1166424.0,1850823.0,2025,2025-03-29,41.746227464,-87.665762163,41.746227464,-87.665762163
13784442,JJ192420,2025-03-22,001Xx W Hubbard St,0890,Theft,From Building,Other (Specify),False,False,1831,18,42,8,06,1175290.0,1903292.0,2025,2025-03-29,41.890013771,-87.631705393,41.890013771,-87.631705393
13783072,JJ190801,2025-03-22,015Xx E 69Th Pl,0910,Motor Vehicle Theft,Automobile,Street,False,False,332,3,5,43,07,1187704.0,1859214.0,2025,2025-03-30,41.768773643,-87.58752172,41.768773643,-87.58752172
13786737,JJ193988,2025-03-22,028Xx S Kolin Ave,2826,Other Offense,Harassment By Electronic Means,Apartment,False,False,1031,10,22,30,26,1147852.0,1884811.0,2025,2025-03-30,41.839871102,-87.732945134,41.839871102,-87.732945134
13782975,JJ190741,2025-03-22,036Xx W 60Th Pl,0820,Theft,$500 And Under,Street,False,False,823,8,23,65,06,1153178.0,1864251.0,2025,2025-03-30,41.783347802,-87.713944588,41.783347802,-87.713944588
13783037,JJ190857,2025-03-22,005Xx S Clinton St,1310,Criminal Damage,To Property,Apartment,False,False,124,1,34,28,14,1172810.0,1897826.0,2025,2025-03-30,41.875070002,-87.640974928,41.875070002,-87.640974928
13783044,JJ190767,2025-03-22,053Xx N Oriole Ave,1320,Criminal Damage,To Vehicle,Street,False,False,1613,16,41,10,14,1124675.0,1934412.0,2025,2025-03-30,41.976396321,-87.816900846,41.976396321,-87.816900846
13785095,JJ193223,2025-03-22,052Xx S Lockwood Ave,2826,Other Offense,Harassment By Electronic Means,Apartment,False,True,814,8,23,56,26,1141916.0,1869412.0,2025,2025-03-30,41.797725656,-87.755108297,41.797725656,-87.755108297
13783343,JJ191237,2025-03-22,044Xx S Wallace St,0810,Theft,Over $500,Apartment,False,False,925,9,15,61,06,1173044.0,1875264.0,2025,2025-03-30,41.813152841,-87.640783778,41.813152841,-87.640783778
13788706,JJ197497,2025-03-22,073Xx N Winchester Ave,0281,Criminal Sexual Assault,Non-Aggravated,Apartment,False,False,2424,24,49,1,02,1162044.0,1948699.0,2025,2025-03-30,42.014899856,-87.679077469,42.014899856,-87.679077469
13782846,JJ190586,2025-03-22,120Xx S Halsted St,143A,Weapons Violation,Unlawful Possession - Handgun,Street,True,False,523,5,21,53,15,1173161.0,1825111.0,2025,2025-03-30,41.675523891,-87.641832941,41.675523891,-87.641832941
